Ensembl_Gene_ID	Chromosome_Name	Gene_Start_bp	Gene_End_bp	HGNC_ID	HGNC_symbol
ENSG00000154007	1	75918873	75932431	HGNC:19769	ASB17
ENSG00000177189	X	20149911	20267100	HGNC:10432	RPS6KA3
ENSG00000267146	18	56872668	56873970		
ENSG00000265962	18	8695856	8707621	HGNC:50516	MTCL1-AS1
ENSG00000270762	10	42555440	42555724	HGNC:4031	FXYD6P1
ENSG00000219384	6	45158870	45159511		
ENSG00000270257	4	67638177	67638359		
ENSG00000171469	19	9604680	9621399	HGNC:28684	ZNF561
ENSG00000226005	10	3934519	3935813		
ENSG00000236831	22	15489990	15492564	HGNC:12844	YME1L1P1
ENSG00000159335	12	6765516	6770952	HGNC:9629	PTMS
ENSG00000234894	13	19151554	19152307		
ENSG00000224544	CHR_HSCHR6_MHC_COX_CTG1	31130046	31131862	HGNC:17199	PSORS1C2
ENSG00000258608	14	45290036	45290386	HGNC:45072	DNAJC19P9
ENSG00000142453	19	10871513	10923070	HGNC:23393	CARM1
ENSG00000181617	4	70226071	70235252	HGNC:19215	FDCSP
ENSG00000267398	19	2874950	2875592		
ENSG00000229382	21	45336707	45338665		
ENSG00000273188	22	50191724	50192402		
ENSG00000267749	19	2641838	2643853		
ENSG00000255112	18	11851396	11854449	HGNC:24287	CHMP1B
ENSG00000136527	3	185915906	185938136	HGNC:10781	TRA2B
ENSG00000262961	17	5730289	5731085		
ENSG00000254964	11	62606161	62606405		
ENSG00000237841	21	30510307	30510497	HGNC:18950	KRTAP19-9P
ENSG00000243920	4	57352999	57353329	HGNC:36917	RPS26P24
ENSG00000276097	19	2700689	2701266		
ENSG00000260589	10	17641284	17643878	HGNC:49568	STAM-AS1
ENSG00000234433	CHR_HSCHR6_MHC_SSTO_CTG1	31756347	31768050	HGNC:13939	VWA7
ENSG00000229036	6	143490424	143506406	HGNC:37483	VDAC1P8
ENSG00000236819	17	21075556	21090615		
ENSG00000270713	14	38973399	38974085		
ENSG00000278481	CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1	54771247	54780763	HGNC:16346	KIR2DL5B
ENSG00000276286	CHR_HSCHR8_9_CTG1	39588694	39683242		
ENSG00000259734	15	86630266	86631136		
ENSG00000243141	12	12338776	12339254		
ENSG00000273880	CHR_HSCHR19LRC_PGF1_CTG3_1	54716322	54720285	HGNC:16343	KIR3DP1
ENSG00000205517	19	11384341	11419342	HGNC:30282	RGL3
ENSG00000165119	9	83968083	83980616	HGNC:5044	HNRNPK
ENSG00000277763	14	56117316	56117990		
ENSG00000228547	10	14999050	15000055	HGNC:8398	OR7E26P
ENSG00000267412	19	2610155	2611862		
ENSG00000121270	16	48166910	48247568	HGNC:14639	ABCC11
ENSG00000214417	9	97698922	97700734	HGNC:6432	KRT18P13
ENSG00000213307	15	78661047	78661576	HGNC:35742	RPL18P11
ENSG00000224430	X	74161062	74162528	HGNC:7117	MKRN5P
ENSG00000142188	21	33432485	33480011	HGNC:1280	TMEM50B
ENSG00000278082	CHR_HSCHR14_3_CTG1	106373985	106398774		
ENSG00000163382	1	156591762	156594299	HGNC:18453	APOA1BP
ENSG00000254143	8	40161458	40172612		
ENSG00000211771	7	142797456	142797502	HGNC:12175	TRBJ2-7
ENSG00000197585	2	214250040	214684246		
ENSG00000248538	8	9189011	9202854		
ENSG00000175202	15	72675783	72686149	HGNC:26984	HIGD2B
ENSG00000249741	4	143911514	143912053		
ENSG00000137197	CHR_HSCHR6_MHC_COX_CTG1	31107584	31112941	HGNC:1802	CDSN
ENSG00000115761	2	10570766	10689987	HGNC:25862	NOL10
ENSG00000129245	17	7591230	7614871	HGNC:4024	FXR2
ENSG00000145022	3	49412206	49416475	HGNC:11692	TCTA
ENSG00000213917	2	214280638	214281452	HGNC:36290	RPL5P8
ENSG00000007520	16	1349240	1351911	HGNC:14175	TSR3
ENSG00000267214	19	2631954	2632849		
ENSG00000276279	CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1	54799416	54812309	HGNC:16344	KIR2DP1
ENSG00000165533	14	88824153	88881078	HGNC:20087	TTC8
ENSG00000136247	7	6577434	6589374	HGNC:18471	ZDHHC4
ENSG00000231705	10	132419083	132420953		
ENSG00000196344	4	99412261	99435737	HGNC:256	ADH7
ENSG00000128951	15	48331011	48343373	HGNC:3078	DUT
ENSG00000258644	14	70326064	70417074	HGNC:48350	SYNJ2BP-COX16
ENSG00000275659	CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1	54814894	54878305	HGNC:6338	KIR3DL1
ENSG00000147604	8	73290267	73295789	HGNC:10363	RPL7
ENSG00000267447	19	279495	280170	HGNC:33217	VN2R11P
ENSG00000157680	7	137381037	137847092	HGNC:2855	DGKI
ENSG00000163660	3	157146508	157160760	HGNC:20569	CCNL1
ENSG00000139946	14	56117814	56301526	HGNC:8828	PELI2
ENSG00000173302	2	130729070	130730336	HGNC:23623	GPR148
ENSG00000230207	9	7477045	7478320	HGNC:35699	RPL4P5
ENSG00000149489	11	62611722	62615120	HGNC:10254	ROM1
ENSG00000246250	11	43829709	43880726		
ENSG00000100294	22	43132206	43143394	HGNC:29622	MCAT
ENSG00000278733	12	28185625	28186190		
ENSG00000183024	17	3126584	3127581	HGNC:8204	OR1G1
ENSG00000223486	X	40009276	40012182		
ENSG00000253576	8	91975908	91977418		
ENSG00000272444	14	101952416	101953063		
ENSG00000126457	19	49675786	49689029	HGNC:5187	PRMT1
ENSG00000225588	2	107362282	107407329		
ENSG00000274050	CHR_HSCHR19LRC_LRC_T_CTG3_1	54957703	54982262		
ENSG00000242562	7	106125371	106126700	HGNC:43866	DCAF13P1
ENSG00000260136	16	23452758	23457606		
ENSG00000255951	12	28164958	28165662		
ENSG00000171121	3	179236691	179267002	HGNC:6287	KCNMB3
ENSG00000234026	10	95228243	95231144		
ENSG00000253744	5	66144156	66144795		
ENSG00000198625	1	204516379	204558120	HGNC:6974	MDM4
ENSG00000267332	19	9019344	9019984		
ENSG00000141452	18	23503470	23531807	HGNC:24326	C18orf8
ENSG00000231118	CHR_HSCHR6_MHC_DBB_CTG1	31501676	31502487	HGNC:9272	PPIAP9
ENSG00000137478	11	72836745	73142261	HGNC:29114	FCHSD2
ENSG00000219361	6	80470071	80470428		
ENSG00000108947	17	7705202	7711378	HGNC:3228	EFNB3
ENSG00000224568	2	107529487	107556326		
ENSG00000006118	11	60924463	60937159	HGNC:31092	TMEM132A
ENSG00000129515	14	34561094	34630183	HGNC:14970	SNX6
ENSG00000259797	16	68316801	68319036		
ENSG00000237880	2	107385632	107542649		
ENSG00000153291	6	46652915	46678193	HGNC:21065	SLC25A27
ENSG00000239718	3	149086332	149102823	HGNC:40554	HLTF-AS1
ENSG00000178202	11	108472105	108498432	HGNC:28496	KDELC2
ENSG00000241573	7	129096027	129096735		
ENSG00000271792	5	139775305	139775472		
ENSG00000266341	17	48060383	48060669		
ENSG00000204977	13	49995888	50020481	HGNC:9976	TRIM13
ENSG00000107521	10	98416198	98446947	HGNC:5163	HPS1
ENSG00000105583	19	12668071	12671356	HGNC:30203	WDR83OS
ENSG00000243501	6	73209746	73263196		
ENSG00000251387	5	139772528	139775406		
ENSG00000261131	16	46660696	46661591		
ENSG00000183773	22	20965108	20981360	HGNC:26398	AIFM3
ENSG00000181029	19	7680843	7687703	HGNC:23067	TRAPPC5
ENSG00000127580	16	684622	690444	HGNC:20852	WDR24
ENSG00000235908	3	49365145	49367006	HGNC:41308	RHOA-IT1
ENSG00000258659	11	5619764	5644398	HGNC:10063	TRIM34
ENSG00000241808	16	63350763	63351149	HGNC:35609	RPS15AP34
ENSG00000254050	8	62473217	62474269		
ENSG00000259904	15	34373541	34374603		
ENSG00000250391	5	99948295	99949583		
ENSG00000235201	9	118740563	118745312		
ENSG00000261743	16	63368844	63369456		
ENSG00000172551	12	54830519	54858393	HGNC:30588	MUCL1
ENSG00000172551	12	54830519	54858393	HGNC:18889	STYK1
ENSG00000253517	8	62855068	62857134	HGNC:45186	XRCC6P4
ENSG00000262180	1	186400572	186401455	HGNC:8103	OCLM
ENSG00000048740	10	11005296	11336675	HGNC:2550	CELF2
ENSG00000237483	3	172225428	172225872		
ENSG00000273712	6	28315613	28315883		
ENSG00000228163	CHR_HSCHR6_MHC_MANN_CTG1	33218673	33234885	HGNC:4938	HLA-DPA1
ENSG00000272106	1	1613758	1615795		
ENSG00000134202	1	109733932	109741038	HGNC:4635	GSTM3
ENSG00000254512	11	43733759	43734564		
ENSG00000249963	5	99996547	99997932	HGNC:37893	EEF1A1P20
ENSG00000233425	9	122837557	122838820	HGNC:48894	KRT18P67
ENSG00000100519	14	52707172	52728587	HGNC:9553	PSMC6
ENSG00000260658	16	63314264	63618046		
ENSG00000235960	CHR_HSCHR6_MHC_DBB_CTG1	30153514	30163004	HGNC:16284	TRIM15
ENSG00000188517	4	108810721	109302657	HGNC:18603	COL25A1
ENSG00000218819	2	21123917	21143272	HGNC:45037	TDRD15
ENSG00000253431	8	62863082	62864181	HGNC:30303	SRPK2P
ENSG00000211772	7	142670777	142802748	HGNC:12157	TRBC2
ENSG00000250381	4	4143458	4150421	HGNC:13484	UNC93B4
ENSG00000225264	7	29598795	29685255	HGNC:42793	ZNRF2P2
ENSG00000260398	8	78605952	78609705		
ENSG00000168679	1	110362848	110391082	HGNC:10925	SLC16A4
ENSG00000213495	2	60711484	60711920		
ENSG00000233235	1	89324522	89334880		
ENSG00000225854	1	26326688	26327033		
ENSG00000253642	8	33604856	34039008		
ENSG00000223734	2	20052134	20054496		
ENSG00000237054	14	22919456	22926900	HGNC:40533	PRMT5-AS1
ENSG00000229567	1	93278961	93279129		
ENSG00000225364	5	132948493	132948718	HGNC:41935	ATP6V0E1P1
ENSG00000006116	16	24255553	24362801	HGNC:1407	CACNG3
ENSG00000183496	15	82041778	82046141	HGNC:25297	MEX3B
ENSG00000270326	6	28319660	28319852		
ENSG00000177791	10	73631654	73641757	HGNC:13752	MYOZ1
ENSG00000128513	7	124822386	124929983	HGNC:17284	POT1
ENSG00000105694	19	2538112	2538754	HGNC:49169	TCEB1P28
ENSG00000267704	18	14137710	14139272		
ENSG00000274133	7	148445786	148446299		
ENSG00000253975	8	62482198	62483811		
ENSG00000226108	9	39734670	39735628	HGNC:50380	RAB28P1
ENSG00000214381	3	109178165	109185257	HGNC:32675	LINC00488
ENSG00000229658	22	16423943	16426031	HGNC:37991	PABPC1P9
ENSG00000237630	2	127170011	127170231	HGNC:44957	NIFKP9
ENSG00000215353	21	19759359	19760128	HGNC:1244	C1QBPP
ENSG00000137818	15	69452784	69456194	HGNC:10372	RPLP1
ENSG00000238041	11	56690465	56690723		
ENSG00000255025	8	7238286	7238631		
ENSG00000254083	8	135234131	135299719		
ENSG00000249436	5	57614389	57617431		
ENSG00000239528	5	116562562	116562930		
ENSG00000137210	6	10747759	10852753	HGNC:21384	TMEM14B
ENSG00000077935	22	45344063	45413619	HGNC:11112	SMC1B
ENSG00000033178	4	67612652	67701179	HGNC:25581	UBA6
ENSG00000241913	17	59912197	59912366		
ENSG00000176605	14	98711613	98717761	HGNC:26375	C14orf177
ENSG00000173124	10	95194200	95228928	HGNC:31665	ACSM6
ENSG00000231624	CHR_HSCHR6_MHC_MANN_CTG1	31156133	31157469	HGNC:13927	C6orf15
ENSG00000235253	5	132942932	132945050		
ENSG00000278169	CHR_HSCHR19LRC_PGF1_CTG3_1	54684990	54697367	HGNC:16344	KIR2DP1
ENSG00000179813	13	42781550	42791549	HGNC:26883	FAM216B
ENSG00000225791	6	52577307	52583993	HGNC:48663	TRAM2-AS1
ENSG00000270387	4	147916529	147917386		
ENSG00000267104	17	59962363	60018975	HGNC:42362	TBC1D3P1-DHX40P1
ENSG00000234378	2	20063856	20106829		
ENSG00000277776	CHR_HSCHR19LRC_LRC_S_CTG3_1	54931214	54955210		
ENSG00000259470	15	70858714	70860162	HGNC:33363	KRT8P9
ENSG00000257700	12	52692605	52696788		
ENSG00000272149	3	33144104	33147721		
ENSG00000138641	4	88521048	88708542	HGNC:4876	HERC3
ENSG00000271707	2	60734895	60735715	HGNC:807	ATP1B3P1
ENSG00000228053	9	110024881	110025358		
ENSG00000233017	20	62427827	62447621		
ENSG00000267491	17	78903263	78905024		
ENSG00000251172	3	97481177	97481506		
ENSG00000132517	17	5032600	5052009	HGNC:30225	SLC52A1
ENSG00000235701	21	39171130	39172106	HGNC:8649	PCBP2P1
ENSG00000255289	8	60660820	60664530		
ENSG00000116016	2	46293667	46386703	HGNC:3374	EPAS1
ENSG00000144481	2	233917398	234019522	HGNC:17961	TRPM8
ENSG00000168502	18	8705661	8832778	HGNC:29121	MTCL1
ENSG00000277574	CHR_HSCHR14_3_CTG1	106602866	106603898		
ENSG00000163295	2	232456123	232460032	HGNC:437	ALPI
ENSG00000235627	3	48161176	48161417	HGNC:39667	SNRPFP4
ENSG00000234936	2	43229573	43233394		
ENSG00000262959	16	2922662	2923202		
ENSG00000172403	4	118850688	119061247	HGNC:17732	SYNPO2
ENSG00000101639	18	12991362	13125052	HGNC:25515	CEP192
ENSG00000116014	19	917287	921015	HGNC:4510	KISS1R
ENSG00000243780	15	59525422	59525881		
ENSG00000196182	1	36339624	36385896	HGNC:21373	STK40
ENSG00000255357	11	22492112	22502846		
ENSG00000129028	15	70881342	70892785	HGNC:23193	THAP10
ENSG00000275003	CHR_HSCHR22_1_CTG7	23971368	23979832		
ENSG00000174917	19	5678421	5680896	HGNC:33702	C19orf70
ENSG00000235487	CHR_HSCHR6_MHC_COX_CTG1	31107244	31132550	HGNC:17202	PSORS1C1
ENSG00000237003	1	93190740	93191060		
ENSG00000224606	2	70467385	70468495	HGNC:41389	TGFA-IT1
ENSG00000137103	9	35814451	35854847	HGNC:21427	TMEM8B
ENSG00000274947	CHR_HSCHR19KIR_T7526_A_HAP_CTG3_1	54832654	54848283	HGNC:6336	KIR2DS4
ENSG00000170638	22	50185915	50199598	HGNC:28805	TRABD
ENSG00000178996	5	54517759	54546585	HGNC:19245	SNX18
ENSG00000038382	5	14143702	14532128	HGNC:12303	TRIO
ENSG00000272795	4	109815047	109815410		
ENSG00000147588	8	81440326	81447523	HGNC:9117	PMP2
ENSG00000231351	2	86930250	86930754		
ENSG00000133983	14	70325081	70359731	HGNC:20213	COX16
ENSG00000240132	7	151501878	151503463	HGNC:3479	ETF1P2
ENSG00000120289	X	30242052	30244193	HGNC:6811	MAGEB4
ENSG00000275906	6	30961403	30962396		
ENSG00000214654	9	120793551	120799570		
ENSG00000175426	5	96390415	96434143	HGNC:8743	PCSK1
ENSG00000277109	9	61581813	61582675		
ENSG00000241778	7	76108434	76108763		
ENSG00000267165	18	11851414	11852751		
ENSG00000246575	2	85315041	85316529		
ENSG00000138785	4	105682627	105895986	HGNC:25067	INTS12
ENSG00000274165	CHR_HSCHR11_2_CTG1_1	1580492	1585999		
ENSG00000276620	6	107192300	107192573		
ENSG00000185177	7	57119614	57139864	HGNC:23258	ZNF479
ENSG00000262668	16	3188212	3224779		
ENSG00000272478	1	25831913	25832134		
ENSG00000275026	9	66022661	66027719		
ENSG00000225956	20	13244064	13245369		
ENSG00000276035	CHR_HSCHR19KIR_T7526_A_HAP_CTG3_1	54786406	54790261	HGNC:16343	KIR3DP1
ENSG00000258738	14	34874343	34876459		
ENSG00000220237	6	107229759	107230152	HGNC:35623	RPS24P12
ENSG00000106780	9	120600813	120714470	HGNC:3234	MEGF9
ENSG00000271629	2	21198518	21198896		
ENSG00000181984	15	20562375	20575696	HGNC:32375	GOLGA8CP
ENSG00000124831	2	237627576	237813682	HGNC:6702	LRRFIP1
ENSG00000227038	7	76090431	76108779		
ENSG00000258647	15	92567818	92572042	HGNC:48620	LINC00930
ENSG00000231519	7	30069658	30075115		
ENSG00000258654	15	20344736	20359166		
ENSG00000166603	18	60371110	60372775	HGNC:6932	MC4R
ENSG00000170275	3	33113979	33147773	HGNC:2379	CRTAP
ENSG00000253363	8	36537391	36779164		
ENSG00000278562	CHR_HSCHR5_1_CTG1_1	70523310	70583873		
ENSG00000180211	6	39958414	39958833		
ENSG00000226263	20	13237801	13239674	HGNC:44313	ISM1-AS1
ENSG00000228140	1	15402979	15409433		
ENSG00000224825	9	74485551	74499127	HGNC:49803	RORB-AS1
ENSG00000253170	4	97120701	97135059		
ENSG00000262243	CHR_HSCHR16_1_CTG3_1	55799704	55830035	HGNC:1863	CES1
ENSG00000221867	X	152698752	152702347	HGNC:6801	MAGEA3
ENSG00000196262	7	44796680	44824564	HGNC:9253	PPIA
ENSG00000278615	11	62662816	62665217		
ENSG00000214107	X	30243730	30252038	HGNC:6808	MAGEB1
ENSG00000270382	6	52657373	52657651		
ENSG00000048162	5	176383938	176388975	HGNC:26934	NOP16
ENSG00000267778	19	1238179	1239522		
ENSG00000112964	5	42423777	42721878	HGNC:4263	GHR
ENSG00000278501	CHR_HSCHR17_3_CTG2	997117	1002148		
ENSG00000067560	3	49359145	49412998	HGNC:667	RHOA
ENSG00000227105	13	110936759	110939784	HGNC:275	PARP1P1
ENSG00000227317	CHR_HSCHR6_MHC_DBB_CTG1	31709206	31712785	HGNC:2716	DDAH2
ENSG00000273141	18	11908712	11909223		
ENSG00000035862	17	78852977	78925387	HGNC:11821	TIMP2
ENSG00000112419	6	143536845	143831185	HGNC:20956	PHACTR2
ENSG00000206484	CHR_HSCHR6_MHC_QBL_CTG1	30677568	30680941	HGNC:8003	NRM
ENSG00000236748	7	8938787	8939369		
ENSG00000237650	X	131204128	131205004	HGNC:31239	OR11Q1P
ENSG00000248749	4	84371393	84380189		
ENSG00000213204	6	87408012	87511634	HGNC:21405	C6orf165
ENSG00000206433	CHR_HSCHR6_MHC_QBL_CTG1	31576352	31579139	HGNC:14189	LST1
ENSG00000188512	8	33969567	33969879		
ENSG00000006453	7	98291651	98401068	HGNC:21649	BAIAP2L1
ENSG00000263895	18	49431744	49447420		
ENSG00000025796	6	107867756	107958189	HGNC:21082	SEC63
ENSG00000277159	13	112602828	112606417		
ENSG00000237671	X	49532211	49539538	HGNC:28402	GAGE12C
ENSG00000223437	7	29625870	29625983	HGNC:38587	TMSB4XP3
ENSG00000230889	X	64432401	64434145	HGNC:10841	SHC1P1
ENSG00000270917	9	120812475	120812845		
ENSG00000274156	12	50934942	50935464		
ENSG00000203593	12	2004666	2011392		
ENSG00000156265	21	29077471	29175889	HGNC:16457	MAP3K7CL
ENSG00000271596	12	50949117	50949384		
ENSG00000145817	5	144158159	144170714	HGNC:24877	YIPF5
ENSG00000229970	7	8262264	8344516		
ENSG00000232577	CHR_HSCHR6_MHC_SSTO_CTG1	31992630	31996175		
ENSG00000233837	10	42566677	42567483	HGNC:24657	EIF3LP2
ENSG00000171311	10	97436142	97446017	HGNC:17286	EXOSC1
ENSG00000254616	11	134173095	134173680		
ENSG00000187175	21	44681576	44682163	HGNC:20529	KRTAP12-1
ENSG00000137203	6	10393186	10419659	HGNC:11742	TFAP2A
ENSG00000255394	8	11761256	11763953	HGNC:32200	C8orf49
ENSG00000101447	20	38926312	38953106	HGNC:16122	FAM83D
ENSG00000213693	11	43897456	43899636	HGNC:44189	SEC14L1P1
ENSG00000236102	7	157057709	157058514		
ENSG00000146955	7	140404043	140426250	HGNC:19982	RAB19
ENSG00000101162	20	59019254	59026654	HGNC:16257	TUBB1
ENSG00000225731	21	42733594	42741758		
ENSG00000146281	6	89146050	89165565	HGNC:21408	PM20D2
ENSG00000243859	5	85464434	85465310	HGNC:36605	RPL5P17
ENSG00000240752	3	78758974	78759374		
ENSG00000232621	1	207225798	207229202	HGNC:1327	C4BPAP2
ENSG00000275329	9	136122521	136124363		
ENSG00000277708	20	44841925	44842539	HGNC:44077	PGBD4P2
ENSG00000182511	15	90883695	90895776	HGNC:3657	FES
ENSG00000164329	5	79612120	79686648	HGNC:26776	PAPD4
ENSG00000139508	13	28700064	28718970	HGNC:27501	SLC46A3
ENSG00000254372	8	135455865	135456952		
ENSG00000248478	8	121679126	121707631		
ENSG00000183935	12	13001499	13002834	HGNC:30411	HTR7P1
ENSG00000224808	3	9014123	9015979	HGNC:40898	SRGAP3-AS1
ENSG00000227855	7	29650227	29742594	HGNC:22367	DPY19L2P3
ENSG00000237074	1	207249067	207309121		
ENSG00000277808	CHR_HSCHR19LRC_COX1_CTG3_1	54156104	54160226	HGNC:15502	LENG1
ENSG00000232125	2	206651621	206718396	HGNC:23279	DYTN
ENSG00000230583	7	66809993	66844826	HGNC:44136	GTF2IRD1P1
ENSG00000276276	CHR_HSCHR17_2_CTG5	46337879	46408885		
ENSG00000231785	CHR_HSCHR6_MHC_SSTO_CTG1	30404626	30409231	HGNC:7092	MICC
ENSG00000164116	4	155666711	155732349	HGNC:4685	GUCY1A3
ENSG00000235623	10	14986942	14987515	HGNC:15126	OR7E110P
ENSG00000214878	13	51161723	51162357	HGNC:42036	RPL5P31
ENSG00000224887	9	87084161	87085151		
ENSG00000123307	12	55019945	55030014	HGNC:13802	NEUROD4
ENSG00000228122	22	16876218	16876421	HGNC:42095	MTND1P17
ENSG00000266938	19	2896625	2897222		
ENSG00000215475	13	45777243	45851736	HGNC:30553	SIAH3
ENSG00000243721	11	43718676	43719146		
ENSG00000244926	11	43909292	43920944	HGNC:48670	ALKBH3-AS1
ENSG00000163235	2	70447280	70554193	HGNC:11765	TGFA
ENSG00000254209	8	121671773	121684562		
ENSG00000272328	7	8303741	8341343		
ENSG00000111615	12	75490861	75511636	HGNC:5176	KRR1
ENSG00000134152	15	34140674	34210096	HGNC:26199	KATNBL1
ENSG00000176092	1	26321859	26354130	HGNC:17295	AIM1L
ENSG00000224941	CHR_HSCHR6_MHC_MANN_CTG1	31203494	31209123	HGNC:11629	TCF19
ENSG00000235661	11	43556758	43570395	HGNC:49204	MIR670HG
ENSG00000264693	18	77622552	77624515		
ENSG00000211789	14	21887857	21888502	HGNC:12106	TRAV12-2
ENSG00000254150	8	59557528	59557855		
ENSG00000259128	4	190091005	190092564	HGNC:37267	DUX4L2
ENSG00000157181	1	186375758	186421378	HGNC:24299	C1orf27
ENSG00000261971	16	3051096	3059370		
ENSG00000243129	12	13021260	13021606		
ENSG00000218073	6	16160926	16161411		
ENSG00000276734	CHR_HSCHR2_2_CTG7_2	148937284	149030199	HGNC:6325	KIF5C
ENSG00000070731	17	76563710	76586956	HGNC:10867	ST6GALNAC2
ENSG00000256443	11	61539516	61542259		
ENSG00000160117	19	17281645	17287646	HGNC:26812	ANKLE1
ENSG00000115355	2	55287842	55419921	HGNC:25523	CCDC88A
ENSG00000253493	8	64973488	64973848		
ENSG00000226792	13	51082119	51172388	HGNC:42693	LINC00371
ENSG00000113361	5	31193750	31329146	HGNC:1765	CDH6
ENSG00000233428	2	129496297	129496788		
ENSG00000226449	Y	17721598	17723177	HGNC:23850	CDY5P
ENSG00000254236	8	103020187	103021428		
ENSG00000137948	1	91949371	92014426	HGNC:1105	BRDT
ENSG00000276111	CHR_HSCHR1_3_CTG32_1	243256005	243500086		
ENSG00000214896	15	52885595	52886470	HGNC:36921	RPSAP55
ENSG00000229155	3	193842560	193844024		
ENSG00000232640	6	169725091	169725854		
ENSG00000230678	CHR_HSCHR6_MHC_DBB_CTG1	32955787	32959446	HGNC:1103	BRD2
ENSG00000227367	22	16428947	16476870	HGNC:43583	SLC9B1P4
ENSG00000273844	1	196970495	196970671		
ENSG00000136167	13	46125920	46211871	HGNC:6528	LCP1
ENSG00000171368	5	659862	693395	HGNC:24164	TPPP
ENSG00000203307	1	166081183	166087483		
ENSG00000258985	14	53036755	53038251		
ENSG00000099800	19	2425624	2427894	HGNC:11816	TIMM13
ENSG00000235568	22	42380410	42432395	HGNC:29872	NFAM1
ENSG00000258365	12	94277758	94282844		
ENSG00000091157	18	56651343	57036606	HGNC:13490	WDR7
ENSG00000230898	1	166147782	166165095		
ENSG00000124813	6	45328157	45664349	HGNC:10472	RUNX2
ENSG00000185942	8	62248591	62999652	HGNC:26829	NKAIN3
ENSG00000234789	9	129640476	129641282		
ENSG00000182632	10	42408168	42472240	HGNC:23495	CCNYL2
ENSG00000231772	X	42252459	42699385		
ENSG00000259627	15	63070025	63071911		
ENSG00000041880	3	51942345	51948867	HGNC:273	PARP3
ENSG00000226225	CHR_HSCHR6_MHC_MCF_CTG1	33442379	33446883	HGNC:10401	RPS18
ENSG00000248684	5	75910565	75911867	HGNC:43661	BIN2P2
ENSG00000269711	19	7678501	7682854		
ENSG00000276220	CHR_HSCHR19LRC_COX2_CTG3_1	54102906	54107026		
ENSG00000234336	7	28180322	28243917	HGNC:41218	JAZF1-AS1
ENSG00000117751	1	27830778	27851676	HGNC:9296	PPP1R8
ENSG00000233890	CHR_HSCHR6_MHC_DBB_CTG1	31152269	31157938	HGNC:11629	TCF19
ENSG00000266306	17	28269203	28272365		
ENSG00000223745	1	93262186	93346025		
ENSG00000244716	1	108992282	108992836		
ENSG00000259498	15	63046034	63049387		
ENSG00000070388	19	639879	643703	HGNC:3679	FGF22
ENSG00000187987	6	28431930	28443502	HGNC:21193	ZSCAN23
ENSG00000105726	19	19645198	19663693	HGNC:24215	ATP13A1
ENSG00000213985	19	20257720	20259418		
ENSG00000254517	11	48959928	48961810		
ENSG00000276535	9	88144851	88145850		
ENSG00000173726	1	235109336	235128936	HGNC:20947	TOMM20
ENSG00000229791	13	19408042	19409529		
ENSG00000255419	CHR_HSCHR6_MHC_SSTO_CTG1	31748922	31755608	HGNC:41994	MSH5-SAPCD1
ENSG00000221864	21	44666189	44666927	HGNC:20530	KRTAP12-2
